Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
ec9102ee-3288-4101-af76-62a48ac4c60a,Trial 1,3c9bbf15-e24e-4cb3-95c5-06820fcfb0f3,Paige

timezoneOffsetInMs,unixTimestampInMs,isoDate,breathsPerMinute
-14400000,1726258500000,2024-09-13T16:15:00.000-04:00,13.58
-14400000,1726258560000,2024-09-13T16:16:00.000-04:00,14.13
-14400000,1726258620000,2024-09-13T16:17:00.000-04:00,14.13
-14400000,1726258680000,2024-09-13T16:18:00.000-04:00,14.4
-14400000,1726258740000,2024-09-13T16:19:00.000-04:00,13.64
-14400000,1726258800000,2024-09-13T16:20:00.000-04:00,14.19
-14400000,1726258860000,2024-09-13T16:21:00.000-04:00,15.17
-14400000,1726258920000,2024-09-13T16:22:00.000-04:00,15.18
-14400000,1726258980000,2024-09-13T16:23:00.000-04:00,14.75
-14400000,1726259040000,2024-09-13T16:24:00.000-04:00,13.84
-14400000,1726259100000,2024-09-13T16:25:00.000-04:00,14.08
-14400000,1726259160000,2024-09-13T16:26:00.000-04:00,14.78
-14400000,1726259220000,2024-09-13T16:27:00.000-04:00,13.75
-14400000,1726259280000,2024-09-13T16:28:00.000-04:00,14.35
-14400000,1726259340000,2024-09-13T16:29:00.000-04:00,14.3
-14400000,1726259400000,2024-09-13T16:30:00.000-04:00,14.61
-14400000,1726259460000,2024-09-13T16:31:00.000-04:00,14.22
-14400000,1726259520000,2024-09-13T16:32:00.000-04:00,13.22
-14400000,1726259580000,2024-09-13T16:33:00.000-04:00,13.06
-14400000,1726259640000,2024-09-13T16:34:00.000-04:00,13.79
-14400000,1726259700000,2024-09-13T16:35:00.000-04:00,14.11
-14400000,1726259760000,2024-09-13T16:36:00.000-04:00,14.1
-14400000,1726259820000,2024-09-13T16:37:00.000-04:00,13.2
-14400000,1726259880000,2024-09-13T16:38:00.000-04:00,13.6
-14400000,1726259940000,2024-09-13T16:39:00.000-04:00,14.07
-14400000,1726260000000,2024-09-13T16:40:00.000-04:00,14.27
-14400000,1726260060000,2024-09-13T16:41:00.000-04:00,13.77
-14400000,1726260120000,2024-09-13T16:42:00.000-04:00,14.11
-14400000,1726260180000,2024-09-13T16:43:00.000-04:00,13.74
-14400000,1726260240000,2024-09-13T16:44:00.000-04:00,13.28
-14400000,1726260300000,2024-09-13T16:45:00.000-04:00,13.44
-14400000,1726260360000,2024-09-13T16:46:00.000-04:00,13.68
-14400000,1726260420000,2024-09-13T16:47:00.000-04:00,13.39
-14400000,1726260480000,2024-09-13T16:48:00.000-04:00,13.84
-14400000,1726260540000,2024-09-13T16:49:00.000-04:00,13.49
-14400000,1726260600000,2024-09-13T16:50:00.000-04:00,13.86
-14400000,1726260660000,2024-09-13T16:51:00.000-04:00,14.35
-14400000,1726260720000,2024-09-13T16:52:00.000-04:00,14.56
-14400000,1726260780000,2024-09-13T16:53:00.000-04:00,14.23
-14400000,1726260840000,2024-09-13T16:54:00.000-04:00,13.19
-14400000,1726260900000,2024-09-13T16:55:00.000-04:00,13.03
-14400000,1726260960000,2024-09-13T16:56:00.000-04:00,13.97
-14400000,1726261020000,2024-09-13T16:57:00.000-04:00,13.85
-14400000,1726261080000,2024-09-13T16:58:00.000-04:00,13.22
-14400000,1726261140000,2024-09-13T16:59:00.000-04:00,13.68
-14400000,1726261200000,2024-09-13T17:00:00.000-04:00,13.97
-14400000,1726261260000,2024-09-13T17:01:00.000-04:00,13.42
-14400000,1726261320000,2024-09-13T17:02:00.000-04:00,12.72
-14400000,1726261380000,2024-09-13T17:03:00.000-04:00,12.82
-14400000,1726261440000,2024-09-13T17:04:00.000-04:00,13.31
-14400000,1726261500000,2024-09-13T17:05:00.000-04:00,13.45
-14400000,1726261560000,2024-09-13T17:06:00.000-04:00,13.47
-14400000,1726261620000,2024-09-13T17:07:00.000-04:00,13.27
-14400000,1726261680000,2024-09-13T17:08:00.000-04:00,13.81
-14400000,1726261740000,2024-09-13T17:09:00.000-04:00,13.8
-14400000,1726261800000,2024-09-13T17:10:00.000-04:00,13.64
-14400000,1726261860000,2024-09-13T17:11:00.000-04:00,13.18
-14400000,1726261920000,2024-09-13T17:12:00.000-04:00,12.09
-14400000,1726261980000,2024-09-13T17:13:00.000-04:00,10.95
-14400000,1726262040000,2024-09-13T17:14:00.000-04:00,10.87
-14400000,1726262100000,2024-09-13T17:15:00.000-04:00,10.95
-14400000,1726262160000,2024-09-13T17:16:00.000-04:00,12.24
-14400000,1726262220000,2024-09-13T17:17:00.000-04:00,12.88
-14400000,1726262280000,2024-09-13T17:18:00.000-04:00,13.79
-14400000,1726262340000,2024-09-13T17:19:00.000-04:00,13.82
-14400000,1726262520000,2024-09-13T17:22:00.000-04:00,12.8
-14400000,1726262580000,2024-09-13T17:23:00.000-04:00,13.67
-14400000,1726262880000,2024-09-13T17:28:00.000-04:00,13.56
-14400000,1726262940000,2024-09-13T17:29:00.000-04:00,13.57
-14400000,1726263000000,2024-09-13T17:30:00.000-04:00,14.4
-14400000,1726263060000,2024-09-13T17:31:00.000-04:00,14
-14400000,1726263120000,2024-09-13T17:32:00.000-04:00,13.76
-14400000,1726263540000,2024-09-13T17:39:00.000-04:00,13.62
-14400000,1726263600000,2024-09-13T17:40:00.000-04:00,13.54
-14400000,1726263660000,2024-09-13T17:41:00.000-04:00,13.54
-14400000,1726263720000,2024-09-13T17:42:00.000-04:00,14.6
-14400000,1726263840000,2024-09-13T17:44:00.000-04:00,13.61
-14400000,1726263900000,2024-09-13T17:45:00.000-04:00,12.75
-14400000,1726263960000,2024-09-13T17:46:00.000-04:00,14.1
