Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
ec9102ee-3288-4101-af76-62a48ac4c60a,Trial 1,3c9bbf15-e24e-4cb3-95c5-06820fcfb0f3,Paige

sleepSummaryId,timezoneOffsetInMs,unixTimestampInMs,isoDate,breathsPerMinute
x388f9be-66e91217-61f8,-14400000,1726550580000,2024-09-17T01:23:00.000-04:00,8.05
x388f9be-66e91217-61f8,-14400000,1726550640000,2024-09-17T01:24:00.000-04:00,8.49
x388f9be-66e91217-61f8,-14400000,1726550700000,2024-09-17T01:25:00.000-04:00,9.3
x388f9be-66e91217-61f8,-14400000,1726550760000,2024-09-17T01:26:00.000-04:00,9.91
x388f9be-66e91217-61f8,-14400000,1726550820000,2024-09-17T01:27:00.000-04:00,10.18
x388f9be-66e91217-61f8,-14400000,1726550880000,2024-09-17T01:28:00.000-04:00,9.28
x388f9be-66e91217-61f8,-14400000,1726550940000,2024-09-17T01:29:00.000-04:00,8.65
x388f9be-66e91217-61f8,-14400000,1726551000000,2024-09-17T01:30:00.000-04:00,9
x388f9be-66e91217-61f8,-14400000,1726551060000,2024-09-17T01:31:00.000-04:00,9.51
x388f9be-66e91217-61f8,-14400000,1726551120000,2024-09-17T01:32:00.000-04:00,9.15
x388f9be-66e91217-61f8,-14400000,1726551180000,2024-09-17T01:33:00.000-04:00,9.7
x388f9be-66e91217-61f8,-14400000,1726551240000,2024-09-17T01:34:00.000-04:00,8.81
x388f9be-66e91217-61f8,-14400000,1726551300000,2024-09-17T01:35:00.000-04:00,8.2
x388f9be-66e91217-61f8,-14400000,1726551360000,2024-09-17T01:36:00.000-04:00,9.57
x388f9be-66e91217-61f8,-14400000,1726551420000,2024-09-17T01:37:00.000-04:00,10.13
x388f9be-66e91217-61f8,-14400000,1726551480000,2024-09-17T01:38:00.000-04:00,9.14
x388f9be-66e91217-61f8,-14400000,1726551540000,2024-09-17T01:39:00.000-04:00,8.72
x388f9be-66e91217-61f8,-14400000,1726551600000,2024-09-17T01:40:00.000-04:00,8.43
x388f9be-66e91217-61f8,-14400000,1726551660000,2024-09-17T01:41:00.000-04:00,9.03
x388f9be-66e91217-61f8,-14400000,1726551720000,2024-09-17T01:42:00.000-04:00,8.76
x388f9be-66e91217-61f8,-14400000,1726551780000,2024-09-17T01:43:00.000-04:00,9.22
x388f9be-66e91217-61f8,-14400000,1726551840000,2024-09-17T01:44:00.000-04:00,9
x388f9be-66e91217-61f8,-14400000,1726551900000,2024-09-17T01:45:00.000-04:00,9.96
x388f9be-66e91217-61f8,-14400000,1726551960000,2024-09-17T01:46:00.000-04:00,9.81
x388f9be-66e91217-61f8,-14400000,1726552020000,2024-09-17T01:47:00.000-04:00,9.78
x388f9be-66e91217-61f8,-14400000,1726552140000,2024-09-17T01:49:00.000-04:00,9.73
x388f9be-66e91217-61f8,-14400000,1726552200000,2024-09-17T01:50:00.000-04:00,10.51
x388f9be-66e91217-61f8,-14400000,1726552260000,2024-09-17T01:51:00.000-04:00,10.07
x388f9be-66e91217-61f8,-14400000,1726552320000,2024-09-17T01:52:00.000-04:00,9.83
x388f9be-66e91217-61f8,-14400000,1726552380000,2024-09-17T01:53:00.000-04:00,8.9
x388f9be-66e91217-61f8,-14400000,1726552440000,2024-09-17T01:54:00.000-04:00,8.94
x388f9be-66e91217-61f8,-14400000,1726552500000,2024-09-17T01:55:00.000-04:00,10.39
x388f9be-66e91217-61f8,-14400000,1726552560000,2024-09-17T01:56:00.000-04:00,10.04
x388f9be-66e91217-61f8,-14400000,1726552620000,2024-09-17T01:57:00.000-04:00,9.74
x388f9be-66e91217-61f8,-14400000,1726552680000,2024-09-17T01:58:00.000-04:00,10.23
x388f9be-66e91217-61f8,-14400000,1726552740000,2024-09-17T01:59:00.000-04:00,9.51
x388f9be-66e91217-61f8,-14400000,1726552800000,2024-09-17T02:00:00.000-04:00,9.17
x388f9be-66e91217-61f8,-14400000,1726552860000,2024-09-17T02:01:00.000-04:00,9.17
x388f9be-66e91217-61f8,-14400000,1726552920000,2024-09-17T02:02:00.000-04:00,8.93
x388f9be-66e91217-61f8,-14400000,1726552980000,2024-09-17T02:03:00.000-04:00,9.82
x388f9be-66e91217-61f8,-14400000,1726553040000,2024-09-17T02:04:00.000-04:00,9.13
x388f9be-66e91217-61f8,-14400000,1726553100000,2024-09-17T02:05:00.000-04:00,9.15
x388f9be-66e91217-61f8,-14400000,1726553160000,2024-09-17T02:06:00.000-04:00,8.79
x388f9be-66e91217-61f8,-14400000,1726553220000,2024-09-17T02:07:00.000-04:00,8.52
x388f9be-66e91217-61f8,-14400000,1726553280000,2024-09-17T02:08:00.000-04:00,9.64
x388f9be-66e91217-61f8,-14400000,1726553340000,2024-09-17T02:09:00.000-04:00,9.92
x388f9be-66e91217-61f8,-14400000,1726553400000,2024-09-17T02:10:00.000-04:00,9.51
x388f9be-66e91217-61f8,-14400000,1726553460000,2024-09-17T02:11:00.000-04:00,8.73
x388f9be-66e91217-61f8,-14400000,1726553520000,2024-09-17T02:12:00.000-04:00,9.64
x388f9be-66e91217-61f8,-14400000,1726553580000,2024-09-17T02:13:00.000-04:00,9.28
x388f9be-66e91217-61f8,-14400000,1726553640000,2024-09-17T02:14:00.000-04:00,9.77
x388f9be-66e91217-61f8,-14400000,1726553700000,2024-09-17T02:15:00.000-04:00,9.9
x388f9be-66e91217-61f8,-14400000,1726553760000,2024-09-17T02:16:00.000-04:00,10.05
x388f9be-66e91217-61f8,-14400000,1726553820000,2024-09-17T02:17:00.000-04:00,11.2
x388f9be-66e91217-61f8,-14400000,1726553880000,2024-09-17T02:18:00.000-04:00,13.9
x388f9be-66e91217-61f8,-14400000,1726553940000,2024-09-17T02:19:00.000-04:00,14.56
x388f9be-66e91217-61f8,-14400000,1726554000000,2024-09-17T02:20:00.000-04:00,15.12
x388f9be-66e91217-61f8,-14400000,1726554060000,2024-09-17T02:21:00.000-04:00,15.93
x388f9be-66e91217-61f8,-14400000,1726554120000,2024-09-17T02:22:00.000-04:00,15.75
x388f9be-66e91217-61f8,-14400000,1726554180000,2024-09-17T02:23:00.000-04:00,15.49
x388f9be-66e91217-61f8,-14400000,1726554240000,2024-09-17T02:24:00.000-04:00,15.46
x388f9be-66e91217-61f8,-14400000,1726554300000,2024-09-17T02:25:00.000-04:00,15.76
x388f9be-66e91217-61f8,-14400000,1726554360000,2024-09-17T02:26:00.000-04:00,15.02
x388f9be-66e91217-61f8,-14400000,1726554420000,2024-09-17T02:27:00.000-04:00,15.37
x388f9be-66e91217-61f8,-14400000,1726554480000,2024-09-17T02:28:00.000-04:00,15.88
x388f9be-66e91217-61f8,-14400000,1726554540000,2024-09-17T02:29:00.000-04:00,15.46
x388f9be-66e91217-61f8,-14400000,1726554600000,2024-09-17T02:30:00.000-04:00,16.11
x388f9be-66e91217-61f8,-14400000,1726554660000,2024-09-17T02:31:00.000-04:00,15.52
x388f9be-66e91217-61f8,-14400000,1726554720000,2024-09-17T02:32:00.000-04:00,15.53
x388f9be-66e91217-61f8,-14400000,1726554780000,2024-09-17T02:33:00.000-04:00,14.98
x388f9be-66e91217-61f8,-14400000,1726554840000,2024-09-17T02:34:00.000-04:00,15.63
x388f9be-66e91217-61f8,-14400000,1726554900000,2024-09-17T02:35:00.000-04:00,15.54
x388f9be-66e91217-61f8,-14400000,1726554960000,2024-09-17T02:36:00.000-04:00,15.16
x388f9be-66e91217-61f8,-14400000,1726555020000,2024-09-17T02:37:00.000-04:00,15.39
x388f9be-66e91217-61f8,-14400000,1726555080000,2024-09-17T02:38:00.000-04:00,16.25
x388f9be-66e91217-61f8,-14400000,1726555140000,2024-09-17T02:39:00.000-04:00,15.56
x388f9be-66e91217-61f8,-14400000,1726555200000,2024-09-17T02:40:00.000-04:00,15.07
