Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
ec9102ee-3288-4101-af76-62a48ac4c60a,Trial 1,3c9bbf15-e24e-4cb3-95c5-06820fcfb0f3,Paige

dailySummaryId,timezoneOffsetInMs,unixTimestampInMs,isoDate,beatsPerMinute
x388f9be-66e7ad40-15180-0,-14400000,1726463535000,2024-09-16T01:12:15.000-04:00,86
x388f9be-66e7ad40-15180-0,-14400000,1726463550000,2024-09-16T01:12:30.000-04:00,86
x388f9be-66e7ad40-15180-0,-14400000,1726463565000,2024-09-16T01:12:45.000-04:00,86
x388f9be-66e7ad40-15180-0,-14400000,1726463580000,2024-09-16T01:13:00.000-04:00,86
x388f9be-66e7ad40-15180-0,-14400000,1726463595000,2024-09-16T01:13:15.000-04:00,82
x388f9be-66e7ad40-15180-0,-14400000,1726463610000,2024-09-16T01:13:30.000-04:00,82
x388f9be-66e7ad40-15180-0,-14400000,1726463625000,2024-09-16T01:13:45.000-04:00,82
x388f9be-66e7ad40-15180-0,-14400000,1726463640000,2024-09-16T01:14:00.000-04:00,82
x388f9be-66e7ad40-15180-0,-14400000,1726463655000,2024-09-16T01:14:15.000-04:00,63
x388f9be-66e7ad40-15180-0,-14400000,1726463670000,2024-09-16T01:14:30.000-04:00,63
x388f9be-66e7ad40-15180-0,-14400000,1726463685000,2024-09-16T01:14:45.000-04:00,63
x388f9be-66e7ad40-15180-0,-14400000,1726463700000,2024-09-16T01:15:00.000-04:00,63
x388f9be-66e7ad40-15180-0,-14400000,1726463715000,2024-09-16T01:15:15.000-04:00,63
x388f9be-66e7ad40-15180-0,-14400000,1726463730000,2024-09-16T01:15:30.000-04:00,63
x388f9be-66e7ad40-15180-0,-14400000,1726463745000,2024-09-16T01:15:45.000-04:00,63
x388f9be-66e7ad40-15180-0,-14400000,1726463760000,2024-09-16T01:16:00.000-04:00,63
x388f9be-66e7ad40-15180-0,-14400000,1726463775000,2024-09-16T01:16:15.000-04:00,70
x388f9be-66e7ad40-15180-0,-14400000,1726463790000,2024-09-16T01:16:30.000-04:00,70
x388f9be-66e7ad40-15180-0,-14400000,1726463805000,2024-09-16T01:16:45.000-04:00,70
x388f9be-66e7ad40-15180-0,-14400000,1726463820000,2024-09-16T01:17:00.000-04:00,70
x388f9be-66e7ad40-15180-0,-14400000,1726463835000,2024-09-16T01:17:15.000-04:00,76
x388f9be-66e7ad40-15180-0,-14400000,1726463850000,2024-09-16T01:17:30.000-04:00,76
x388f9be-66e7ad40-15180-0,-14400000,1726463865000,2024-09-16T01:17:45.000-04:00,76
x388f9be-66e7ad40-15180-0,-14400000,1726463880000,2024-09-16T01:18:00.000-04:00,76
x388f9be-66e7ad40-15180-0,-14400000,1726463895000,2024-09-16T01:18:15.000-04:00,76
x388f9be-66e7ad40-15180-0,-14400000,1726463910000,2024-09-16T01:18:30.000-04:00,76
x388f9be-66e7ad40-15180-0,-14400000,1726463925000,2024-09-16T01:18:45.000-04:00,76
x388f9be-66e7ad40-15180-0,-14400000,1726463940000,2024-09-16T01:19:00.000-04:00,76
x388f9be-66e7ad40-15180-0,-14400000,1726463955000,2024-09-16T01:19:15.000-04:00,74
x388f9be-66e7ad40-15180-0,-14400000,1726463970000,2024-09-16T01:19:30.000-04:00,74
x388f9be-66e7ad40-15180-0,-14400000,1726463985000,2024-09-16T01:19:45.000-04:00,74
x388f9be-66e7ad40-15180-0,-14400000,1726464000000,2024-09-16T01:20:00.000-04:00,74
x388f9be-66e7ad40-15180-0,-14400000,1726464015000,2024-09-16T01:20:15.000-04:00,74
x388f9be-66e7ad40-15180-0,-14400000,1726464030000,2024-09-16T01:20:30.000-04:00,74
x388f9be-66e7ad40-15180-0,-14400000,1726464045000,2024-09-16T01:20:45.000-04:00,74
x388f9be-66e7ad40-15180-0,-14400000,1726464060000,2024-09-16T01:21:00.000-04:00,74
x388f9be-66e7ad40-15180-0,-14400000,1726464075000,2024-09-16T01:21:15.000-04:00,63
x388f9be-66e7ad40-15180-0,-14400000,1726464090000,2024-09-16T01:21:30.000-04:00,63
x388f9be-66e7ad40-15180-0,-14400000,1726464105000,2024-09-16T01:21:45.000-04:00,63
x388f9be-66e7ad40-15180-0,-14400000,1726464120000,2024-09-16T01:22:00.000-04:00,63
x388f9be-66e7ad40-15180-0,-14400000,1726464135000,2024-09-16T01:22:15.000-04:00,57
x388f9be-66e7ad40-15180-0,-14400000,1726464150000,2024-09-16T01:22:30.000-04:00,57
x388f9be-66e7ad40-15180-0,-14400000,1726464165000,2024-09-16T01:22:45.000-04:00,57
x388f9be-66e7ad40-15180-0,-14400000,1726464180000,2024-09-16T01:23:00.000-04:00,57
x388f9be-66e7ad40-15180-0,-14400000,1726464195000,2024-09-16T01:23:15.000-04:00,64
x388f9be-66e7ad40-15180-0,-14400000,1726464210000,2024-09-16T01:23:30.000-04:00,64
x388f9be-66e7ad40-15180-0,-14400000,1726464225000,2024-09-16T01:23:45.000-04:00,64
x388f9be-66e7ad40-15180-0,-14400000,1726464240000,2024-09-16T01:24:00.000-04:00,64
x388f9be-66e7ad40-15180-0,-14400000,1726464255000,2024-09-16T01:24:15.000-04:00,63
x388f9be-66e7ad40-15180-0,-14400000,1726464270000,2024-09-16T01:24:30.000-04:00,63
x388f9be-66e7ad40-15180-0,-14400000,1726464285000,2024-09-16T01:24:45.000-04:00,63
x388f9be-66e7ad40-15180-0,-14400000,1726464300000,2024-09-16T01:25:00.000-04:00,63
x388f9be-66e7ad40-15180-0,-14400000,1726464315000,2024-09-16T01:25:15.000-04:00,60
x388f9be-66e7ad40-15180-0,-14400000,1726464330000,2024-09-16T01:25:30.000-04:00,60
x388f9be-66e7ad40-15180-0,-14400000,1726464345000,2024-09-16T01:25:45.000-04:00,60
x388f9be-66e7ad40-15180-0,-14400000,1726464360000,2024-09-16T01:26:00.000-04:00,60
x388f9be-66e7ad40-15180-0,-14400000,1726464375000,2024-09-16T01:26:15.000-04:00,60
x388f9be-66e7ad40-15180-0,-14400000,1726464390000,2024-09-16T01:26:30.000-04:00,60
x388f9be-66e7ad40-15180-0,-14400000,1726464405000,2024-09-16T01:26:45.000-04:00,60
x388f9be-66e7ad40-15180-0,-14400000,1726464420000,2024-09-16T01:27:00.000-04:00,60
x388f9be-66e7ad40-15180-0,-14400000,1726464435000,2024-09-16T01:27:15.000-04:00,58
x388f9be-66e7ad40-15180-0,-14400000,1726464450000,2024-09-16T01:27:30.000-04:00,58
