Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
ec9102ee-3288-4101-af76-62a48ac4c60a,Trial 1,3c9bbf15-e24e-4cb3-95c5-06820fcfb0f3,Paige

timezoneOffsetInMs,unixTimestampInMs,isoDate,stressLevel,bodyBattery
-14400000,1726384140000,2024-09-15T03:09:00.000-04:00,13,45
-14400000,1726384320000,2024-09-15T03:12:00.000-04:00,14,46
-14400000,1726384500000,2024-09-15T03:15:00.000-04:00,10,47
-14400000,1726384680000,2024-09-15T03:18:00.000-04:00,10,47
-14400000,1726384860000,2024-09-15T03:21:00.000-04:00,10,48
-14400000,1726385040000,2024-09-15T03:24:00.000-04:00,13,49
-14400000,1726385220000,2024-09-15T03:27:00.000-04:00,12,49
-14400000,1726385400000,2024-09-15T03:30:00.000-04:00,15,50
-14400000,1726385580000,2024-09-15T03:33:00.000-04:00,16,51
-14400000,1726385760000,2024-09-15T03:36:00.000-04:00,15,52
-14400000,1726385940000,2024-09-15T03:39:00.000-04:00,13,52
-14400000,1726386120000,2024-09-15T03:42:00.000-04:00,11,53
-14400000,1726386300000,2024-09-15T03:45:00.000-04:00,12,53
-14400000,1726386480000,2024-09-15T03:48:00.000-04:00,17,54
-14400000,1726386660000,2024-09-15T03:51:00.000-04:00,22,54
-14400000,1726386840000,2024-09-15T03:54:00.000-04:00,25,55
-14400000,1726387020000,2024-09-15T03:57:00.000-04:00,16,55
-14400000,1726387200000,2024-09-15T04:00:00.000-04:00,13,55
-14400000,1726387380000,2024-09-15T04:03:00.000-04:00,13,56
-14400000,1726387560000,2024-09-15T04:06:00.000-04:00,16,56
-14400000,1726387740000,2024-09-15T04:09:00.000-04:00,15,56
-14400000,1726387920000,2024-09-15T04:12:00.000-04:00,17,57
-14400000,1726388100000,2024-09-15T04:15:00.000-04:00,20,57
-14400000,1726388280000,2024-09-15T04:18:00.000-04:00,16,57
-14400000,1726388460000,2024-09-15T04:21:00.000-04:00,16,58
-14400000,1726388640000,2024-09-15T04:24:00.000-04:00,15,58
-14400000,1726388820000,2024-09-15T04:27:00.000-04:00,14,59
-14400000,1726389000000,2024-09-15T04:30:00.000-04:00,13,59
-14400000,1726389180000,2024-09-15T04:33:00.000-04:00,14,59
-14400000,1726389360000,2024-09-15T04:36:00.000-04:00,12,60
-14400000,1726389540000,2024-09-15T04:39:00.000-04:00,11,60
-14400000,1726389720000,2024-09-15T04:42:00.000-04:00,16,61
-14400000,1726389900000,2024-09-15T04:45:00.000-04:00,12,61
-14400000,1726390080000,2024-09-15T04:48:00.000-04:00,13,61
-14400000,1726390260000,2024-09-15T04:51:00.000-04:00,12,63
-14400000,1726390440000,2024-09-15T04:54:00.000-04:00,13,63
-14400000,1726390620000,2024-09-15T04:57:00.000-04:00,13,63
-14400000,1726390800000,2024-09-15T05:00:00.000-04:00,20,64
-14400000,1726390980000,2024-09-15T05:03:00.000-04:00,12,64
-14400000,1726391160000,2024-09-15T05:06:00.000-04:00,9,64
-14400000,1726391340000,2024-09-15T05:09:00.000-04:00,11,65
-14400000,1726391520000,2024-09-15T05:12:00.000-04:00,9,65
-14400000,1726391700000,2024-09-15T05:15:00.000-04:00,8,66
-14400000,1726391880000,2024-09-15T05:18:00.000-04:00,9,66
-14400000,1726392060000,2024-09-15T05:21:00.000-04:00,12,67
-14400000,1726392240000,2024-09-15T05:24:00.000-04:00,10,67
-14400000,1726392420000,2024-09-15T05:27:00.000-04:00,8,68
-14400000,1726392600000,2024-09-15T05:30:00.000-04:00,6,68
-14400000,1726392780000,2024-09-15T05:33:00.000-04:00,8,69
-14400000,1726392960000,2024-09-15T05:36:00.000-04:00,9,69
-14400000,1726393140000,2024-09-15T05:39:00.000-04:00,5,69
-14400000,1726393320000,2024-09-15T05:42:00.000-04:00,9,70
-14400000,1726393500000,2024-09-15T05:45:00.000-04:00,10,71
-14400000,1726393680000,2024-09-15T05:48:00.000-04:00,14,71
-14400000,1726393860000,2024-09-15T05:51:00.000-04:00,15,72
-14400000,1726394040000,2024-09-15T05:54:00.000-04:00,11,72
-14400000,1726394220000,2024-09-15T05:57:00.000-04:00,14,72
-14400000,1726394400000,2024-09-15T06:00:00.000-04:00,16,73
-14400000,1726394580000,2024-09-15T06:03:00.000-04:00,8,73
-14400000,1726394760000,2024-09-15T06:06:00.000-04:00,23,73
-14400000,1726394940000,2024-09-15T06:09:00.000-04:00,8,73
-14400000,1726395120000,2024-09-15T06:12:00.000-04:00,10,74
-14400000,1726395300000,2024-09-15T06:15:00.000-04:00,11,74
-14400000,1726395480000,2024-09-15T06:18:00.000-04:00,8,75
-14400000,1726395660000,2024-09-15T06:21:00.000-04:00,11,75
-14400000,1726395840000,2024-09-15T06:24:00.000-04:00,13,76
-14400000,1726396020000,2024-09-15T06:27:00.000-04:00,13,76
-14400000,1726396200000,2024-09-15T06:30:00.000-04:00,13,77
-14400000,1726396380000,2024-09-15T06:33:00.000-04:00,14,77
-14400000,1726396560000,2024-09-15T06:36:00.000-04:00,10,77
-14400000,1726396740000,2024-09-15T06:39:00.000-04:00,16,77
-14400000,1726396920000,2024-09-15T06:42:00.000-04:00,14,77
-14400000,1726397100000,2024-09-15T06:45:00.000-04:00,12,78
-14400000,1726397280000,2024-09-15T06:48:00.000-04:00,11,78
-14400000,1726397460000,2024-09-15T06:51:00.000-04:00,11,78
-14400000,1726397640000,2024-09-15T06:54:00.000-04:00,11,79
-14400000,1726397820000,2024-09-15T06:57:00.000-04:00,12,79
-14400000,1726398000000,2024-09-15T07:00:00.000-04:00,11,80
-14400000,1726398180000,2024-09-15T07:03:00.000-04:00,11,80
-14400000,1726398360000,2024-09-15T07:06:00.000-04:00,9,81
-14400000,1726398540000,2024-09-15T07:09:00.000-04:00,9,81
-14400000,1726398720000,2024-09-15T07:12:00.000-04:00,8,82
-14400000,1726398900000,2024-09-15T07:15:00.000-04:00,11,82
-14400000,1726399080000,2024-09-15T07:18:00.000-04:00,10,82
-14400000,1726399260000,2024-09-15T07:21:00.000-04:00,10,83
-14400000,1726399440000,2024-09-15T07:24:00.000-04:00,10,83
-14400000,1726399620000,2024-09-15T07:27:00.000-04:00,7,83
-14400000,1726399800000,2024-09-15T07:30:00.000-04:00,8,84
-14400000,1726399980000,2024-09-15T07:33:00.000-04:00,9,84
-14400000,1726400160000,2024-09-15T07:36:00.000-04:00,12,84
-14400000,1726400340000,2024-09-15T07:39:00.000-04:00,6,85
-14400000,1726400520000,2024-09-15T07:42:00.000-04:00,12,85
-14400000,1726400700000,2024-09-15T07:45:00.000-04:00,8,85
-14400000,1726400880000,2024-09-15T07:48:00.000-04:00,12,86
-14400000,1726401060000,2024-09-15T07:51:00.000-04:00,10,86
-14400000,1726401240000,2024-09-15T07:54:00.000-04:00,11,87
-14400000,1726401420000,2024-09-15T07:57:00.000-04:00,11,87
-14400000,1726401600000,2024-09-15T08:00:00.000-04:00,10,88
-14400000,1726401780000,2024-09-15T08:03:00.000-04:00,12,88
-14400000,1726401960000,2024-09-15T08:06:00.000-04:00,13,88
-14400000,1726402140000,2024-09-15T08:09:00.000-04:00,14,89
-14400000,1726402320000,2024-09-15T08:12:00.000-04:00,14,89
-14400000,1726402500000,2024-09-15T08:15:00.000-04:00,14,89
-14400000,1726402680000,2024-09-15T08:18:00.000-04:00,13,89
-14400000,1726402860000,2024-09-15T08:21:00.000-04:00,13,89
-14400000,1726403040000,2024-09-15T08:24:00.000-04:00,28,89
-14400000,1726403220000,2024-09-15T08:27:00.000-04:00,-1,88
-14400000,1726403400000,2024-09-15T08:30:00.000-04:00,-1,88
-14400000,1726403580000,2024-09-15T08:33:00.000-04:00,-1,88
-14400000,1726403760000,2024-09-15T08:36:00.000-04:00,75,87
-14400000,1726403940000,2024-09-15T08:39:00.000-04:00,-2,87
-14400000,1726404120000,2024-09-15T08:42:00.000-04:00,-2,86
-14400000,1726404300000,2024-09-15T08:45:00.000-04:00,-1,85
-14400000,1726404480000,2024-09-15T08:48:00.000-04:00,-2,85
-14400000,1726404660000,2024-09-15T08:51:00.000-04:00,-2,85
-14400000,1726404840000,2024-09-15T08:54:00.000-04:00,-1,84
-14400000,1726405020000,2024-09-15T08:57:00.000-04:00,-2,83
-14400000,1726405200000,2024-09-15T09:00:00.000-04:00,52,83
-14400000,1726405380000,2024-09-15T09:03:00.000-04:00,-1,82
-14400000,1726405560000,2024-09-15T09:06:00.000-04:00,-2,82
-14400000,1726405740000,2024-09-15T09:09:00.000-04:00,-2,82
-14400000,1726405920000,2024-09-15T09:12:00.000-04:00,-2,81
-14400000,1726406100000,2024-09-15T09:15:00.000-04:00,-2,81
-14400000,1726406280000,2024-09-15T09:18:00.000-04:00,-2,81
-14400000,1726406460000,2024-09-15T09:21:00.000-04:00,-2,80
-14400000,1726406640000,2024-09-15T09:24:00.000-04:00,-2,79
-14400000,1726406820000,2024-09-15T09:27:00.000-04:00,-2,78
-14400000,1726407000000,2024-09-15T09:30:00.000-04:00,-2,77
-14400000,1726407180000,2024-09-15T09:33:00.000-04:00,-2,76
-14400000,1726407360000,2024-09-15T09:36:00.000-04:00,-2,76
-14400000,1726407540000,2024-09-15T09:39:00.000-04:00,-2,75
-14400000,1726407720000,2024-09-15T09:42:00.000-04:00,-2,74
-14400000,1726407900000,2024-09-15T09:45:00.000-04:00,-2,73
-14400000,1726408080000,2024-09-15T09:48:00.000-04:00,-2,72
-14400000,1726408260000,2024-09-15T09:51:00.000-04:00,-2,72
-14400000,1726408440000,2024-09-15T09:54:00.000-04:00,-2,71
-14400000,1726408620000,2024-09-15T09:57:00.000-04:00,-1,71
-14400000,1726408800000,2024-09-15T10:00:00.000-04:00,-2,70
-14400000,1726408980000,2024-09-15T10:03:00.000-04:00,-2,69
-14400000,1726409160000,2024-09-15T10:06:00.000-04:00,-2,68
-14400000,1726409340000,2024-09-15T10:09:00.000-04:00,-2,68
-14400000,1726409520000,2024-09-15T10:12:00.000-04:00,-2,67
-14400000,1726409700000,2024-09-15T10:15:00.000-04:00,-2,66
-14400000,1726409880000,2024-09-15T10:18:00.000-04:00,-2,65
-14400000,1726410060000,2024-09-15T10:21:00.000-04:00,-2,65
-14400000,1726410240000,2024-09-15T10:24:00.000-04:00,-2,64
-14400000,1726410420000,2024-09-15T10:27:00.000-04:00,-2,62
-14400000,1726410600000,2024-09-15T10:30:00.000-04:00,-2,62
-14400000,1726410780000,2024-09-15T10:33:00.000-04:00,-2,61
-14400000,1726410960000,2024-09-15T10:36:00.000-04:00,-2,61
-14400000,1726411140000,2024-09-15T10:39:00.000-04:00,-1,60
-14400000,1726411320000,2024-09-15T10:42:00.000-04:00,-1,60
-14400000,1726411500000,2024-09-15T10:45:00.000-04:00,-1,60
-14400000,1726411680000,2024-09-15T10:48:00.000-04:00,-1,60
-14400000,1726411860000,2024-09-15T10:51:00.000-04:00,-1,60
-14400000,1726412040000,2024-09-15T10:54:00.000-04:00,-1,60
-14400000,1726412220000,2024-09-15T10:57:00.000-04:00,-2,59
-14400000,1726412400000,2024-09-15T11:00:00.000-04:00,-2,59
-14400000,1726412580000,2024-09-15T11:03:00.000-04:00,-2,59
-14400000,1726412760000,2024-09-15T11:06:00.000-04:00,-2,59
-14400000,1726412940000,2024-09-15T11:09:00.000-04:00,-2,59
-14400000,1726413120000,2024-09-15T11:12:00.000-04:00,-2,59
-14400000,1726413300000,2024-09-15T11:15:00.000-04:00,-2,58
-14400000,1726413480000,2024-09-15T11:18:00.000-04:00,-2,58
-14400000,1726413660000,2024-09-15T11:21:00.000-04:00,-1,58
-14400000,1726413840000,2024-09-15T11:24:00.000-04:00,-1,58
-14400000,1726414020000,2024-09-15T11:27:00.000-04:00,-1,58
-14400000,1726414200000,2024-09-15T11:30:00.000-04:00,-1,57
-14400000,1726414380000,2024-09-15T11:33:00.000-04:00,-1,57
-14400000,1726414560000,2024-09-15T11:36:00.000-04:00,-1,57
-14400000,1726414740000,2024-09-15T11:39:00.000-04:00,-1,57
-14400000,1726414920000,2024-09-15T11:42:00.000-04:00,-1,57
-14400000,1726415100000,2024-09-15T11:45:00.000-04:00,-1,57
-14400000,1726415280000,2024-09-15T11:48:00.000-04:00,-1,57
-14400000,1726415460000,2024-09-15T11:51:00.000-04:00,-1,56
-14400000,1726415640000,2024-09-15T11:54:00.000-04:00,-1,56
-14400000,1726415820000,2024-09-15T11:57:00.000-04:00,-1,56
-14400000,1726416000000,2024-09-15T12:00:00.000-04:00,-2,56
-14400000,1726416180000,2024-09-15T12:03:00.000-04:00,-2,56
-14400000,1726416360000,2024-09-15T12:06:00.000-04:00,68,55
-14400000,1726416540000,2024-09-15T12:09:00.000-04:00,79,55
-14400000,1726416720000,2024-09-15T12:12:00.000-04:00,90,54
-14400000,1726416900000,2024-09-15T12:15:00.000-04:00,91,54
-14400000,1726417080000,2024-09-15T12:18:00.000-04:00,94,53
-14400000,1726417260000,2024-09-15T12:21:00.000-04:00,94,53
-14400000,1726417440000,2024-09-15T12:24:00.000-04:00,92,52
-14400000,1726417620000,2024-09-15T12:27:00.000-04:00,-1,52
-14400000,1726417800000,2024-09-15T12:30:00.000-04:00,84,51
-14400000,1726417980000,2024-09-15T12:33:00.000-04:00,-1,51
-14400000,1726418160000,2024-09-15T12:36:00.000-04:00,-1,51
-14400000,1726418340000,2024-09-15T12:39:00.000-04:00,-1,51
-14400000,1726418520000,2024-09-15T12:42:00.000-04:00,-1,51
-14400000,1726418700000,2024-09-15T12:45:00.000-04:00,-1,51
-14400000,1726418880000,2024-09-15T12:48:00.000-04:00,-1,51
-14400000,1726419060000,2024-09-15T12:51:00.000-04:00,-1,51
-14400000,1726419240000,2024-09-15T12:54:00.000-04:00,82,50
-14400000,1726419420000,2024-09-15T12:57:00.000-04:00,85,49
-14400000,1726419600000,2024-09-15T13:00:00.000-04:00,87,49
-14400000,1726419780000,2024-09-15T13:03:00.000-04:00,91,48
-14400000,1726419960000,2024-09-15T13:06:00.000-04:00,92,48
-14400000,1726420140000,2024-09-15T13:09:00.000-04:00,90,47
-14400000,1726420320000,2024-09-15T13:12:00.000-04:00,94,47
-14400000,1726420500000,2024-09-15T13:15:00.000-04:00,94,46
-14400000,1726420680000,2024-09-15T13:18:00.000-04:00,93,46
-14400000,1726420860000,2024-09-15T13:21:00.000-04:00,91,45
-14400000,1726421040000,2024-09-15T13:24:00.000-04:00,91,45
-14400000,1726421220000,2024-09-15T13:27:00.000-04:00,93,44
-14400000,1726421400000,2024-09-15T13:30:00.000-04:00,92,44
-14400000,1726421580000,2024-09-15T13:33:00.000-04:00,93,44
-14400000,1726421760000,2024-09-15T13:36:00.000-04:00,94,43
-14400000,1726421940000,2024-09-15T13:39:00.000-04:00,93,43
-14400000,1726422120000,2024-09-15T13:42:00.000-04:00,94,42
-14400000,1726422300000,2024-09-15T13:45:00.000-04:00,92,42
-14400000,1726422480000,2024-09-15T13:48:00.000-04:00,94,41
-14400000,1726422660000,2024-09-15T13:51:00.000-04:00,-1,41
-14400000,1726422840000,2024-09-15T13:54:00.000-04:00,-1,41
-14400000,1726423020000,2024-09-15T13:57:00.000-04:00,94,41
-14400000,1726423200000,2024-09-15T14:00:00.000-04:00,95,41
-14400000,1726423380000,2024-09-15T14:03:00.000-04:00,94,40
-14400000,1726423560000,2024-09-15T14:06:00.000-04:00,92,40
-14400000,1726423740000,2024-09-15T14:09:00.000-04:00,90,40
-14400000,1726423920000,2024-09-15T14:12:00.000-04:00,91,39
-14400000,1726424100000,2024-09-15T14:15:00.000-04:00,92,39
-14400000,1726424280000,2024-09-15T14:18:00.000-04:00,92,38
-14400000,1726424460000,2024-09-15T14:21:00.000-04:00,89,38
-14400000,1726424640000,2024-09-15T14:24:00.000-04:00,90,37
-14400000,1726424820000,2024-09-15T14:27:00.000-04:00,88,37
-14400000,1726425000000,2024-09-15T14:30:00.000-04:00,85,37
-14400000,1726425180000,2024-09-15T14:33:00.000-04:00,90,36
-14400000,1726425360000,2024-09-15T14:36:00.000-04:00,88,36
-14400000,1726425540000,2024-09-15T14:39:00.000-04:00,89,35
-14400000,1726425720000,2024-09-15T14:42:00.000-04:00,87,35
-14400000,1726425900000,2024-09-15T14:45:00.000-04:00,89,35
-14400000,1726426080000,2024-09-15T14:48:00.000-04:00,88,34
-14400000,1726426260000,2024-09-15T14:51:00.000-04:00,87,34
-14400000,1726426440000,2024-09-15T14:54:00.000-04:00,89,34
-14400000,1726426620000,2024-09-15T14:57:00.000-04:00,89,33
-14400000,1726426800000,2024-09-15T15:00:00.000-04:00,91,33
-14400000,1726426980000,2024-09-15T15:03:00.000-04:00,-1,33
-14400000,1726427160000,2024-09-15T15:06:00.000-04:00,-1,32
-14400000,1726427340000,2024-09-15T15:09:00.000-04:00,73,32
-14400000,1726427520000,2024-09-15T15:12:00.000-04:00,67,32
-14400000,1726427700000,2024-09-15T15:15:00.000-04:00,71,32
-14400000,1726427880000,2024-09-15T15:18:00.000-04:00,64,31
-14400000,1726428060000,2024-09-15T15:21:00.000-04:00,52,31
-14400000,1726428240000,2024-09-15T15:24:00.000-04:00,59,31
-14400000,1726428420000,2024-09-15T15:27:00.000-04:00,55,31
-14400000,1726428600000,2024-09-15T15:30:00.000-04:00,42,31
-14400000,1726428780000,2024-09-15T15:33:00.000-04:00,36,31
-14400000,1726428960000,2024-09-15T15:36:00.000-04:00,25,31
-14400000,1726429140000,2024-09-15T15:39:00.000-04:00,20,31
-14400000,1726429320000,2024-09-15T15:42:00.000-04:00,33,31
-14400000,1726429500000,2024-09-15T15:45:00.000-04:00,34,30
-14400000,1726429680000,2024-09-15T15:48:00.000-04:00,23,30
-14400000,1726429860000,2024-09-15T15:51:00.000-04:00,25,30
-14400000,1726430040000,2024-09-15T15:54:00.000-04:00,22,30
-14400000,1726430220000,2024-09-15T15:57:00.000-04:00,36,30
-14400000,1726430400000,2024-09-15T16:00:00.000-04:00,18,30
-14400000,1726430580000,2024-09-15T16:03:00.000-04:00,18,30
-14400000,1726430760000,2024-09-15T16:06:00.000-04:00,21,30
-14400000,1726430940000,2024-09-15T16:09:00.000-04:00,19,30
-14400000,1726431120000,2024-09-15T16:12:00.000-04:00,21,30
-14400000,1726431300000,2024-09-15T16:15:00.000-04:00,22,30
-14400000,1726431480000,2024-09-15T16:18:00.000-04:00,19,30
-14400000,1726431660000,2024-09-15T16:21:00.000-04:00,-1,30
-14400000,1726431840000,2024-09-15T16:24:00.000-04:00,-1,30
-14400000,1726432020000,2024-09-15T16:27:00.000-04:00,24,30
-14400000,1726432200000,2024-09-15T16:30:00.000-04:00,-2,30
-14400000,1726432380000,2024-09-15T16:33:00.000-04:00,-1,30
-14400000,1726432560000,2024-09-15T16:36:00.000-04:00,46,30
-14400000,1726432740000,2024-09-15T16:39:00.000-04:00,12,30
-14400000,1726432920000,2024-09-15T16:42:00.000-04:00,16,30
-14400000,1726433100000,2024-09-15T16:45:00.000-04:00,67,30
-14400000,1726433280000,2024-09-15T16:48:00.000-04:00,52,30
-14400000,1726433460000,2024-09-15T16:51:00.000-04:00,-2,30
-14400000,1726433640000,2024-09-15T16:54:00.000-04:00,26,30
-14400000,1726433820000,2024-09-15T16:57:00.000-04:00,20,29
-14400000,1726434000000,2024-09-15T17:00:00.000-04:00,37,29
-14400000,1726434180000,2024-09-15T17:03:00.000-04:00,56,29
-14400000,1726434360000,2024-09-15T17:06:00.000-04:00,35,29
-14400000,1726434540000,2024-09-15T17:09:00.000-04:00,67,29
-14400000,1726434720000,2024-09-15T17:12:00.000-04:00,49,29
-14400000,1726434900000,2024-09-15T17:15:00.000-04:00,34,29
-14400000,1726435080000,2024-09-15T17:18:00.000-04:00,36,29
-14400000,1726435260000,2024-09-15T17:21:00.000-04:00,26,29
-14400000,1726435440000,2024-09-15T17:24:00.000-04:00,54,29
-14400000,1726435620000,2024-09-15T17:27:00.000-04:00,50,28
-14400000,1726435800000,2024-09-15T17:30:00.000-04:00,34,28
-14400000,1726435980000,2024-09-15T17:33:00.000-04:00,25,28
-14400000,1726436160000,2024-09-15T17:36:00.000-04:00,24,28
-14400000,1726436340000,2024-09-15T17:39:00.000-04:00,21,28
-14400000,1726436520000,2024-09-15T17:42:00.000-04:00,24,28
-14400000,1726436700000,2024-09-15T17:45:00.000-04:00,32,28
-14400000,1726436880000,2024-09-15T17:48:00.000-04:00,22,28
-14400000,1726437060000,2024-09-15T17:51:00.000-04:00,28,28
-14400000,1726437240000,2024-09-15T17:54:00.000-04:00,21,28
-14400000,1726437420000,2024-09-15T17:57:00.000-04:00,26,28
-14400000,1726437600000,2024-09-15T18:00:00.000-04:00,20,28
-14400000,1726437780000,2024-09-15T18:03:00.000-04:00,36,28
-14400000,1726437960000,2024-09-15T18:06:00.000-04:00,23,28
-14400000,1726438140000,2024-09-15T18:09:00.000-04:00,40,28
-14400000,1726438320000,2024-09-15T18:12:00.000-04:00,31,28
-14400000,1726438500000,2024-09-15T18:15:00.000-04:00,16,28
-14400000,1726438680000,2024-09-15T18:18:00.000-04:00,29,28
-14400000,1726438860000,2024-09-15T18:21:00.000-04:00,43,27
-14400000,1726439040000,2024-09-15T18:24:00.000-04:00,-1,27
-14400000,1726439220000,2024-09-15T18:27:00.000-04:00,15,27
-14400000,1726439400000,2024-09-15T18:30:00.000-04:00,22,27
-14400000,1726439580000,2024-09-15T18:33:00.000-04:00,24,27
-14400000,1726439760000,2024-09-15T18:36:00.000-04:00,-1,27
-14400000,1726439940000,2024-09-15T18:39:00.000-04:00,-1,27
-14400000,1726440120000,2024-09-15T18:42:00.000-04:00,14,27
-14400000,1726440300000,2024-09-15T18:45:00.000-04:00,14,27
-14400000,1726440480000,2024-09-15T18:48:00.000-04:00,18,27
-14400000,1726440660000,2024-09-15T18:51:00.000-04:00,-1,27
-14400000,1726440840000,2024-09-15T18:54:00.000-04:00,18,27
-14400000,1726441020000,2024-09-15T18:57:00.000-04:00,19,27
-14400000,1726441200000,2024-09-15T19:00:00.000-04:00,23,27
-14400000,1726441380000,2024-09-15T19:03:00.000-04:00,19,27
-14400000,1726441560000,2024-09-15T19:06:00.000-04:00,21,27
-14400000,1726441740000,2024-09-15T19:09:00.000-04:00,25,27
-14400000,1726441920000,2024-09-15T19:12:00.000-04:00,28,27
-14400000,1726442100000,2024-09-15T19:15:00.000-04:00,18,27
-14400000,1726442280000,2024-09-15T19:18:00.000-04:00,22,27
-14400000,1726442460000,2024-09-15T19:21:00.000-04:00,26,27
-14400000,1726442640000,2024-09-15T19:24:00.000-04:00,25,27
-14400000,1726442820000,2024-09-15T19:27:00.000-04:00,20,27
-14400000,1726443000000,2024-09-15T19:30:00.000-04:00,24,27
-14400000,1726443180000,2024-09-15T19:33:00.000-04:00,31,27
-14400000,1726443360000,2024-09-15T19:36:00.000-04:00,32,27
-14400000,1726443540000,2024-09-15T19:39:00.000-04:00,20,27
-14400000,1726443720000,2024-09-15T19:42:00.000-04:00,47,27
-14400000,1726443900000,2024-09-15T19:45:00.000-04:00,30,27
-14400000,1726444080000,2024-09-15T19:48:00.000-04:00,31,27
-14400000,1726444260000,2024-09-15T19:51:00.000-04:00,-2,27
